split,variant,n_bins,degree,alpha,trend_weight,front_weight,macro_f1,per_class_f1,counts
ratio_prefix,raw,4,0,0.5,1.0,0.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,0.5,1.0,0.0,0.713863171381194,"{'0': 0.8429902294932969, '1': 0.8117816091954023, '2': 0.486817675454883}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,3.0,0.0,1.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,3.0,0.0,1.0,0.7071598680917252,"{'0': 0.8381049761417859, '1': 0.8117816091954023, '2': 0.4715930189379874}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,3.0,0.25,0.75,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,3.0,0.25,0.75,0.7106680840366381,"{'0': 0.8408316291751875, '1': 0.8117816091954023, '2': 0.4793910137393242}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,3.0,0.5,0.5,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,3.0,0.5,0.5,0.7106680840366381,"{'0': 0.8408316291751875, '1': 0.8117816091954023, '2': 0.4793910137393242}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,3.0,0.75,0.25,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,3.0,0.75,0.25,0.7108297319129168,"{'0': 0.8409452397182459, '1': 0.8117816091954023, '2': 0.4797623468251021}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,3.0,1.0,0.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,0,3.0,1.0,0.0,0.7108297319129168,"{'0': 0.8409452397182459, '1': 0.8117816091954023, '2': 0.4797623468251021}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,15.0,0.0,1.0,0.7311275586413828,"{'0': 0.8418101272920989, '1': 0.8603066439522998, '2': 0.49126590467974984}","{'0': 9031, '1': 2608, '2': 1944}"
ratio_prefix,quota,4,0,15.0,0.0,1.0,0.707888356160566,"{'0': 0.8382185866848444, '1': 0.8127394636015326, '2': 0.4727070181953212}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,15.0,0.25,0.75,0.7311275586413828,"{'0': 0.8418101272920989, '1': 0.8603066439522998, '2': 0.49126590467974984}","{'0': 9031, '1': 2608, '2': 1944}"
ratio_prefix,quota,4,0,15.0,0.25,0.75,0.7081636145799032,"{'0': 0.838673028857078, '1': 0.8127394636015326, '2': 0.47307835128109915}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,15.0,0.5,0.5,0.7311275586413828,"{'0': 0.8418101272920989, '1': 0.8603066439522998, '2': 0.49126590467974984}","{'0': 9031, '1': 2608, '2': 1944}"
ratio_prefix,quota,4,0,15.0,0.5,0.5,0.7081636145799032,"{'0': 0.838673028857078, '1': 0.8127394636015326, '2': 0.47307835128109915}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,15.0,0.75,0.25,0.7311275586413828,"{'0': 0.8418101272920989, '1': 0.8603066439522998, '2': 0.49126590467974984}","{'0': 9031, '1': 2608, '2': 1944}"
ratio_prefix,quota,4,0,15.0,0.75,0.25,0.7081636145799032,"{'0': 0.838673028857078, '1': 0.8127394636015326, '2': 0.47307835128109915}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,0,15.0,1.0,0.0,0.7311275586413828,"{'0': 0.8418101272920989, '1': 0.8603066439522998, '2': 0.49126590467974984}","{'0': 9031, '1': 2608, '2': 1944}"
ratio_prefix,quota,4,0,15.0,1.0,0.0,0.7081636145799032,"{'0': 0.838673028857078, '1': 0.8127394636015326, '2': 0.47307835128109915}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,0.5,0.0,1.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,1,0.5,0.0,1.0,0.7089379947307918,"{'0': 0.8393546921154283, '1': 0.8117816091954023, '2': 0.47567768288154477}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,0.5,0.25,0.75,0.7270810634446664,"{'0': 0.839068200954252, '1': 0.8600552134211085, '2': 0.48211977595863853}","{'0': 9013, '1': 2621, '2': 1949}"
ratio_prefix,quota,4,1,0.5,0.25,0.75,0.7109053324990401,"{'0': 0.8420813451488298, '1': 0.8093869731800766, '2': 0.48124767916821387}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,0.5,0.5,0.5,0.7305307941526333,"{'0': 0.8404963338973491, '1': 0.8660789252728799, '2': 0.4850171232876712}","{'0': 8928, '1': 2676, '2': 1979}"
ratio_prefix,quota,4,1,0.5,0.5,0.5,0.7062896930686832,"{'0': 0.8420813451488298, '1': 0.8089080459770115, '2': 0.46787968808020797}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,0.5,0.75,0.25,0.7090778734340947,"{'0': 0.8147721380422884, '1': 0.8660789252728799, '2': 0.44638255698711593}","{'0': 8555, '1': 2676, '2': 2352}"
ratio_prefix,quota,4,1,0.5,0.75,0.25,0.6864164261286817,"{'0': 0.8181095205635083, '1': 0.8089080459770115, '2': 0.43223171184552545}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,0.5,1.0,0.0,0.6751499552280085,"{'0': 0.7868041237113402, '1': 0.8164883075703527, '2': 0.4221574344023324}","{'0': 8173, '1': 2958, '2': 2452}"
ratio_prefix,quota,4,1,0.5,1.0,0.0,0.6721059729571829,"{'0': 0.8062940240854352, '1': 0.7993295019157088, '2': 0.41069439287040477}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,3.0,0.0,1.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,1,3.0,0.0,1.0,0.7071598680917252,"{'0': 0.8381049761417859, '1': 0.8117816091954023, '2': 0.4715930189379874}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,3.0,0.25,0.75,0.7270810634446664,"{'0': 0.839068200954252, '1': 0.8600552134211085, '2': 0.48211977595863853}","{'0': 9013, '1': 2621, '2': 1949}"
ratio_prefix,quota,4,1,3.0,0.25,0.75,0.7109053324990401,"{'0': 0.8420813451488298, '1': 0.8093869731800766, '2': 0.48124767916821387}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,3.0,0.5,0.5,0.7305307941526333,"{'0': 0.8404963338973491, '1': 0.8660789252728799, '2': 0.4850171232876712}","{'0': 8928, '1': 2676, '2': 1979}"
ratio_prefix,quota,4,1,3.0,0.5,0.5,0.7062896930686832,"{'0': 0.8420813451488298, '1': 0.8089080459770115, '2': 0.46787968808020797}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,3.0,0.75,0.25,0.7090778734340947,"{'0': 0.8147721380422884, '1': 0.8660789252728799, '2': 0.44638255698711593}","{'0': 8555, '1': 2676, '2': 2352}"
ratio_prefix,quota,4,1,3.0,0.75,0.25,0.6864164261286817,"{'0': 0.8181095205635083, '1': 0.8089080459770115, '2': 0.43223171184552545}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,3.0,1.0,0.0,0.6751499552280085,"{'0': 0.7868041237113402, '1': 0.8164883075703527, '2': 0.4221574344023324}","{'0': 8173, '1': 2958, '2': 2452}"
ratio_prefix,quota,4,1,3.0,1.0,0.0,0.6721059729571829,"{'0': 0.8062940240854352, '1': 0.7993295019157088, '2': 0.41069439287040477}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,15.0,0.0,1.0,0.7311275586413828,"{'0': 0.8418101272920989, '1': 0.8603066439522998, '2': 0.49126590467974984}","{'0': 9031, '1': 2608, '2': 1944}"
ratio_prefix,quota,4,1,15.0,0.0,1.0,0.707888356160566,"{'0': 0.8382185866848444, '1': 0.8127394636015326, '2': 0.4727070181953212}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,15.0,0.25,0.75,0.7270810634446664,"{'0': 0.839068200954252, '1': 0.8600552134211085, '2': 0.48211977595863853}","{'0': 9013, '1': 2621, '2': 1949}"
ratio_prefix,quota,4,1,15.0,0.25,0.75,0.7109053324990401,"{'0': 0.8420813451488298, '1': 0.8093869731800766, '2': 0.48124767916821387}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,15.0,0.5,0.5,0.7305307941526333,"{'0': 0.8404963338973491, '1': 0.8660789252728799, '2': 0.4850171232876712}","{'0': 8928, '1': 2676, '2': 1979}"
ratio_prefix,quota,4,1,15.0,0.5,0.5,0.7062896930686832,"{'0': 0.8420813451488298, '1': 0.8089080459770115, '2': 0.46787968808020797}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,15.0,0.75,0.25,0.7090778734340947,"{'0': 0.8147721380422884, '1': 0.8660789252728799, '2': 0.44638255698711593}","{'0': 8555, '1': 2676, '2': 2352}"
ratio_prefix,quota,4,1,15.0,0.75,0.25,0.6864164261286817,"{'0': 0.8181095205635083, '1': 0.8089080459770115, '2': 0.43223171184552545}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,1,15.0,1.0,0.0,0.6750322610327165,"{'0': 0.7867577756833176, '1': 0.8164883075703527, '2': 0.421850699844479}","{'0': 8174, '1': 2958, '2': 2451}"
ratio_prefix,quota,4,1,15.0,1.0,0.0,0.6719821952619235,"{'0': 0.8062940240854352, '1': 0.7993295019157088, '2': 0.4103230597846268}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,0.5,0.0,1.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,2,0.5,0.0,1.0,0.7089379947307918,"{'0': 0.8393546921154283, '1': 0.8117816091954023, '2': 0.47567768288154477}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,0.5,0.25,0.75,0.7046197095873586,"{'0': 0.829499400650722, '1': 0.8132712927372041, '2': 0.4710884353741497}","{'0': 8717, '1': 2855, '2': 2011}"
ratio_prefix,quota,4,2,0.5,0.25,0.75,0.6736779150884972,"{'0': 0.8303794592138151, '1': 0.7461685823754789, '2': 0.44448570367619755}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,0.5,0.5,0.5,0.674103874652202,"{'0': 0.8191671420422133, '1': 0.780990099009901, '2': 0.4221543829044919}","{'0': 8728, '1': 2962, '2': 1893}"
ratio_prefix,quota,4,2,0.5,0.5,0.5,0.6665860223884639,"{'0': 0.8228811633719609, '1': 0.7509578544061303, '2': 0.4259190493873004}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,0.5,0.75,0.25,0.6109847487283989,"{'0': 0.80149375656436, '1': 0.708273381294964, '2': 0.3231871083258729}","{'0': 8336, '1': 3472, '2': 1775}"
ratio_prefix,quota,4,2,0.5,0.75,0.25,0.646077640115788,"{'0': 0.8074301295160191, '1': 0.7078544061302682, '2': 0.4229483847010769}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,0.5,1.0,0.0,0.31410214040170975,"{'0': 0.6759448110377925, '1': 0.07511139401654997, '2': 0.1912502161507868}","{'0': 7868, '1': 2625, '2': 3090}"
ratio_prefix,quota,4,2,0.5,1.0,0.0,0.3134115338436197,"{'0': 0.7054078618495796, '1': 0.07998084291187739, '2': 0.15484589676940216}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,3.0,0.0,1.0,0.7311553578074279,"{'0': 0.8417746368276403, '1': 0.8604255319148936, '2': 0.49126590467974984}","{'0': 9027, '1': 2612, '2': 1944}"
ratio_prefix,quota,4,2,3.0,0.0,1.0,0.7071598680917252,"{'0': 0.8381049761417859, '1': 0.8117816091954023, '2': 0.4715930189379874}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,3.0,0.25,0.75,0.7046197095873586,"{'0': 0.829499400650722, '1': 0.8132712927372041, '2': 0.4710884353741497}","{'0': 8717, '1': 2855, '2': 2011}"
ratio_prefix,quota,4,2,3.0,0.25,0.75,0.6736779150884972,"{'0': 0.8303794592138151, '1': 0.7461685823754789, '2': 0.44448570367619755}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,3.0,0.5,0.5,0.674103874652202,"{'0': 0.8191671420422133, '1': 0.780990099009901, '2': 0.4221543829044919}","{'0': 8728, '1': 2962, '2': 1893}"
ratio_prefix,quota,4,2,3.0,0.5,0.5,0.6665860223884639,"{'0': 0.8228811633719609, '1': 0.7509578544061303, '2': 0.4259190493873004}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,3.0,0.75,0.25,0.6109847487283989,"{'0': 0.80149375656436, '1': 0.708273381294964, '2': 0.3231871083258729}","{'0': 8336, '1': 3472, '2': 1775}"
ratio_prefix,quota,4,2,3.0,0.75,0.25,0.646077640115788,"{'0': 0.8074301295160191, '1': 0.7078544061302682, '2': 0.4229483847010769}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,3.0,1.0,0.0,0.31410214040170975,"{'0': 0.6759448110377925, '1': 0.07511139401654997, '2': 0.1912502161507868}","{'0': 7868, '1': 2625, '2': 3090}"
ratio_prefix,quota,4,2,3.0,1.0,0.0,0.308651270952554,"{'0': 0.6984776187230175, '1': 0.07040229885057471, '2': 0.15707389528406981}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,15.0,0.0,1.0,0.7311275586413828,"{'0': 0.8418101272920989, '1': 0.8603066439522998, '2': 0.49126590467974984}","{'0': 9031, '1': 2608, '2': 1944}"
ratio_prefix,quota,4,2,15.0,0.0,1.0,0.707888356160566,"{'0': 0.8382185866848444, '1': 0.8127394636015326, '2': 0.4727070181953212}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,15.0,0.25,0.75,0.7046197095873586,"{'0': 0.829499400650722, '1': 0.8132712927372041, '2': 0.4710884353741497}","{'0': 8717, '1': 2855, '2': 2011}"
ratio_prefix,quota,4,2,15.0,0.25,0.75,0.6736779150884972,"{'0': 0.8303794592138151, '1': 0.7461685823754789, '2': 0.44448570367619755}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,15.0,0.5,0.5,0.674103874652202,"{'0': 0.8191671420422133, '1': 0.780990099009901, '2': 0.4221543829044919}","{'0': 8728, '1': 2962, '2': 1893}"
ratio_prefix,quota,4,2,15.0,0.5,0.5,0.6665860223884639,"{'0': 0.8228811633719609, '1': 0.7509578544061303, '2': 0.4259190493873004}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,15.0,0.75,0.25,0.6109847487283989,"{'0': 0.80149375656436, '1': 0.708273381294964, '2': 0.3231871083258729}","{'0': 8336, '1': 3472, '2': 1775}"
ratio_prefix,quota,4,2,15.0,0.75,0.25,0.646077640115788,"{'0': 0.8074301295160191, '1': 0.7078544061302682, '2': 0.4229483847010769}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,4,2,15.0,1.0,0.0,0.31410214040170975,"{'0': 0.6759448110377925, '1': 0.07511139401654997, '2': 0.1912502161507868}","{'0': 7868, '1': 2625, '2': 3090}"
ratio_prefix,quota,4,2,15.0,1.0,0.0,0.30791550798978967,"{'0': 0.6941604180867984, '1': 0.06657088122605365, '2': 0.16301522465651688}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,0.5,0.0,1.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,0.5,0.0,1.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,0.5,0.25,0.75,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,0.5,0.25,0.75,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,0.5,0.5,0.5,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,0.5,0.5,0.5,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,0.5,0.75,0.25,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,0.5,0.75,0.25,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,0.5,1.0,0.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,0.5,1.0,0.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,3.0,0.0,1.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,3.0,0.0,1.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,3.0,0.25,0.75,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,3.0,0.25,0.75,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,3.0,0.5,0.5,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,3.0,0.5,0.5,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,3.0,0.75,0.25,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,3.0,0.75,0.25,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,3.0,1.0,0.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,3.0,1.0,0.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,15.0,0.0,1.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,15.0,0.0,1.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,15.0,0.25,0.75,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,15.0,0.25,0.75,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,15.0,0.5,0.5,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,15.0,0.5,0.5,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,15.0,0.75,0.25,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,15.0,0.75,0.25,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,0,15.0,1.0,0.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,0,15.0,1.0,0.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,0.5,0.0,1.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,1,0.5,0.0,1.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,0.5,0.25,0.75,0.7347264314265606,"{'0': 0.8445345041089722, '1': 0.8667783829074152, '2': 0.49286640726329445}","{'0': 8964, '1': 2686, '2': 1933}"
ratio_prefix,quota,8,1,0.5,0.25,0.75,0.6954870824597726,"{'0': 0.8378777550556692, '1': 0.7974137931034483, '2': 0.4511696992202005}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,0.5,0.5,0.5,0.7303117749229496,"{'0': 0.843963681201659, '1': 0.8659534298300818, '2': 0.48101821373710774}","{'0': 9040, '1': 2679, '2': 1864}"
ratio_prefix,quota,8,1,0.5,0.5,0.5,0.6904442843157979,"{'0': 0.8336741649625086, '1': 0.7983716475095786, '2': 0.43928704047530637}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,0.5,0.75,0.25,0.7240534667947159,"{'0': 0.8331726133076182, '1': 0.867044738500315, '2': 0.4719430485762144}","{'0': 8827, '1': 2673, '2': 2083}"
ratio_prefix,quota,8,1,0.5,0.75,0.25,0.6912785008025844,"{'0': 0.8327652806180413, '1': 0.803639846743295, '2': 0.43743037504641663}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,0.5,1.0,0.0,0.6887565713523695,"{'0': 0.8036025566531086, '1': 0.8213716108452951, '2': 0.44129554655870445}","{'0': 8408, '1': 2928, '2': 2247}"
ratio_prefix,quota,8,1,0.5,1.0,0.0,0.6534945980126666,"{'0': 0.814587593728698, '1': 0.7337164750957854, '2': 0.41217972521351653}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,3.0,0.0,1.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,1,3.0,0.0,1.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,3.0,0.25,0.75,0.7347264314265606,"{'0': 0.8445345041089722, '1': 0.8667783829074152, '2': 0.49286640726329445}","{'0': 8964, '1': 2686, '2': 1933}"
ratio_prefix,quota,8,1,3.0,0.25,0.75,0.6954870824597726,"{'0': 0.8378777550556692, '1': 0.7974137931034483, '2': 0.4511696992202005}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,3.0,0.5,0.5,0.7303117749229496,"{'0': 0.843963681201659, '1': 0.8659534298300818, '2': 0.48101821373710774}","{'0': 9040, '1': 2679, '2': 1864}"
ratio_prefix,quota,8,1,3.0,0.5,0.5,0.6904442843157979,"{'0': 0.8336741649625086, '1': 0.7983716475095786, '2': 0.43928704047530637}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,3.0,0.75,0.25,0.7240534667947159,"{'0': 0.8331726133076182, '1': 0.867044738500315, '2': 0.4719430485762144}","{'0': 8827, '1': 2673, '2': 2083}"
ratio_prefix,quota,8,1,3.0,0.75,0.25,0.6895003741635177,"{'0': 0.831515564644399, '1': 0.803639846743295, '2': 0.43334571110285924}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,3.0,1.0,0.0,0.6887565713523695,"{'0': 0.8036025566531086, '1': 0.8213716108452951, '2': 0.44129554655870445}","{'0': 8408, '1': 2928, '2': 2247}"
ratio_prefix,quota,8,1,3.0,1.0,0.0,0.6534945980126666,"{'0': 0.814587593728698, '1': 0.7337164750957854, '2': 0.41217972521351653}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,15.0,0.0,1.0,0.7157116451508494,"{'0': 0.8381798002219756, '1': 0.8609046506689318, '2': 0.44805048456164076}","{'0': 9218, '1': 2621, '2': 1744}"
ratio_prefix,quota,8,1,15.0,0.0,1.0,0.6825151909798558,"{'0': 0.8273119745512384, '1': 0.7902298850574713, '2': 0.4300037133308578}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,15.0,0.25,0.75,0.7347836314501951,"{'0': 0.8445995384701975, '1': 0.8667783829074152, '2': 0.492972972972973}","{'0': 8965, '1': 2686, '2': 1932}"
ratio_prefix,quota,8,1,15.0,0.25,0.75,0.6960539226523347,"{'0': 0.8378777550556692, '1': 0.7983716475095786, '2': 0.4519123653917564}","{'0': 8802, '1': 2088, '2': 2693}"
ratio_prefix,raw,8,1,15.0,0.5,0.5,0.7303117749229496,"{'0': 0.843963681201659, '1': 0.8659534298300818, '2': 0.48101821373710774}","{'0': 9040, '1': 2679, '2': 1864}"
