split,alpha_meta,w2,variant,macro_f1,per_class_f1,counts
actual_prefix,0.7000000000000001,1.25,raw,0.7633633650403734,"{'0': 0.8597933797174784, '1': 0.8618275607958733, '2': 0.5684691546077685}","{'0': 11861, '1': 2928, '2': 3065}"
actual_prefix,0.6000000000000001,1.0,raw,0.7629414347023898,"{'0': 0.8636021730045967, '1': 0.8616688156198195, '2': 0.5635533154827532}","{'0': 12076, '1': 2929, '2': 2849}"
actual_prefix,0.6000000000000001,1.08,raw,0.7625050784326283,"{'0': 0.8616249318401074, '1': 0.8618275607958733, '2': 0.564062742661904}","{'0': 11987, '1': 2928, '2': 2939}"
actual_prefix,1.0,0.9,quota,0.7616556902632826,"{'0': 0.8614813565041336, '1': 0.8652, '2': 0.5582857142857143}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,1.0,1.0,quota,0.7616556902632826,"{'0': 0.8614813565041336, '1': 0.8652, '2': 0.5582857142857143}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,1.0,1.08,quota,0.7616556902632826,"{'0': 0.8614813565041336, '1': 0.8652, '2': 0.5582857142857143}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,1.0,1.16,quota,0.7616556902632826,"{'0': 0.8614813565041336, '1': 0.8652, '2': 0.5582857142857143}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,1.0,1.25,quota,0.7616556902632826,"{'0': 0.8614813565041336, '1': 0.8652, '2': 0.5582857142857143}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.6000000000000001,1.16,raw,0.7602523605914412,"{'0': 0.8565993066711761, '1': 0.8618275607958733, '2': 0.5623302143072744}","{'0': 11800, '1': 2928, '2': 3126}"
actual_prefix,0.6000000000000001,1.25,raw,0.7596169330925027,"{'0': 0.8518502710316275, '1': 0.8618275607958733, '2': 0.5651729674500073}","{'0': 11575, '1': 2928, '2': 3351}"
actual_prefix,0.30000000000000004,1.16,quota,0.75892801786819,"{'0': 0.851526910747427, '1': 0.8744, '2': 0.5508571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,1.25,quota,0.75892801786819,"{'0': 0.851526910747427, '1': 0.8744, '2': 0.5508571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,0.9,quota,0.7588146352045121,"{'0': 0.8513581913278219, '1': 0.8748, '2': 0.5502857142857143}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,1.08,quota,0.7588046598696844,"{'0': 0.8514425510376245, '1': 0.8744, '2': 0.5505714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,1.0,quota,0.7585579438726731,"{'0': 0.8512738316180193, '1': 0.8744, '2': 0.55}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.5,0.9,raw,0.7584720549298267,"{'0': 0.860470962876058, '1': 0.8561493411420205, '2': 0.5587958607714016}","{'0': 12012, '1': 2964, '2': 2878}"
actual_prefix,0.5,1.08,raw,0.7559131673313054,"{'0': 0.8508155530002981, '1': 0.8575618698441797, '2': 0.5593620791494389}","{'0': 11627, '1': 2955, '2': 3272}"
actual_prefix,0.5,1.0,raw,0.7555759969015553,"{'0': 0.854487071150921, '1': 0.857090509344082, '2': 0.5551504102096627}","{'0': 11814, '1': 2958, '2': 3082}"
actual_prefix,0.9,0.9,quota,0.7550688262752376,"{'0': 0.8608064788257128, '1': 0.8484, '2': 0.556}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.9,1.0,quota,0.7550688262752376,"{'0': 0.8608064788257128, '1': 0.8484, '2': 0.556}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.9,1.08,quota,0.7550688262752376,"{'0': 0.8608064788257128, '1': 0.8484, '2': 0.556}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.9,1.16,quota,0.7550688262752376,"{'0': 0.8608064788257128, '1': 0.8484, '2': 0.556}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.9,1.25,quota,0.7550688262752376,"{'0': 0.8608064788257128, '1': 0.8484, '2': 0.556}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.4,0.9,raw,0.7545706041799676,"{'0': 0.850414679214473, '1': 0.8572419774501301, '2': 0.5560551558752997}","{'0': 11417, '1': 3265, '2': 3172}"
actual_prefix,0.2,1.25,quota,0.7545234190588671,"{'0': 0.8488274000337439, '1': 0.8696, '2': 0.5451428571428572}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.6000000000000001,1.16,quota,0.7542143507917762,"{'0': 0.8585287666610427, '1': 0.8544, '2': 0.5497142857142857}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.5,1.16,raw,0.754066316777468,"{'0': 0.8464111139696424, '1': 0.8578763983128553, '2': 0.5579114380499063}","{'0': 11468, '1': 2953, '2': 3433}"
actual_prefix,0.8,0.9,quota,0.7537889818184741,"{'0': 0.8597098025982791, '1': 0.8488, '2': 0.5528571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.8,1.0,quota,0.7537889818184741,"{'0': 0.8597098025982791, '1': 0.8488, '2': 0.5528571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.8,1.08,quota,0.7537889818184741,"{'0': 0.8597098025982791, '1': 0.8488, '2': 0.5528571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.8,1.16,quota,0.7537889818184741,"{'0': 0.8597098025982791, '1': 0.8488, '2': 0.5528571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.8,1.25,quota,0.7537889818184741,"{'0': 0.8597098025982791, '1': 0.8488, '2': 0.5528571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.2,1.16,quota,0.7527166044011665,"{'0': 0.8483212417749283, '1': 0.8664, '2': 0.5434285714285715}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.4,1.0,raw,0.7525461753788137,"{'0': 0.8440104166666667, '1': 0.8587315377932233, '2': 0.5548965716765514}","{'0': 11186, '1': 3255, '2': 3413}"
actual_prefix,0.7000000000000001,0.9,quota,0.7523322904866351,"{'0': 0.8596254428884764, '1': 0.8448, '2': 0.5525714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.7000000000000001,1.0,quota,0.7523322904866351,"{'0': 0.8596254428884764, '1': 0.8448, '2': 0.5525714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.7000000000000001,1.08,quota,0.7523322904866351,"{'0': 0.8596254428884764, '1': 0.8448, '2': 0.5525714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.7000000000000001,1.16,quota,0.7523322904866351,"{'0': 0.8596254428884764, '1': 0.8448, '2': 0.5525714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.7000000000000001,1.25,quota,0.7523322904866351,"{'0': 0.8596254428884764, '1': 0.8448, '2': 0.5525714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.2,1.0,quota,0.7517478849815614,"{'0': 0.8478150835161127, '1': 0.864, '2': 0.5434285714285715}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.2,1.08,quota,0.7517478849815614,"{'0': 0.8478150835161127, '1': 0.864, '2': 0.5434285714285715}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.5,1.25,raw,0.7515477120876666,"{'0': 0.8412369353027555, '1': 0.8586637298091042, '2': 0.5547424711511398}","{'0': 11300, '1': 2948, '2': 3606}"
actual_prefix,0.4,1.08,raw,0.7499052772692575,"{'0': 0.839416695773664, '1': 0.8587315377932233, '2': 0.5515675982408852}","{'0': 11050, '1': 3255, '2': 3549}"
actual_prefix,0.6000000000000001,0.9,quota,0.7488964110969173,"{'0': 0.8574320904336089, '1': 0.8444, '2': 0.5448571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.6000000000000001,1.0,quota,0.7488964110969173,"{'0': 0.8574320904336089, '1': 0.8444, '2': 0.5448571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.6000000000000001,1.08,quota,0.7488964110969173,"{'0': 0.8574320904336089, '1': 0.8444, '2': 0.5448571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.1,1.25,quota,0.7485968168269501,"{'0': 0.8457904504808503, '1': 0.86, '2': 0.54}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.4,0.9,quota,0.7485626262382801,"{'0': 0.8575164501434115, '1': 0.8476, '2': 0.5405714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.2,0.9,quota,0.7485179171989363,"{'0': 0.846296608739666, '1': 0.8584, '2': 0.5408571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,0.9,raw,0.7481767519059982,"{'0': 0.840155180680877, '1': 0.8559556786703602, '2': 0.5484193963667573}","{'0': 11087, '1': 3276, '2': 3491}"
actual_prefix,0.1,1.16,quota,0.7480081467376896,"{'0': 0.84545301164164, '1': 0.858, '2': 0.5405714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,1.0,raw,0.7472174375351016,"{'0': 0.8351783517835178, '1': 0.8571428571428571, '2': 0.5493311036789298}","{'0': 10910, '1': 3268, '2': 3676}"
actual_prefix,0.4,1.16,raw,0.7471580135240924,"{'0': 0.8332525661923432, '1': 0.8587315377932233, '2': 0.5494899365867107}","{'0': 10845, '1': 3255, '2': 3754}"
actual_prefix,0.4,1.25,raw,0.7456168708035897,"{'0': 0.829406554472985, '1': 0.8591794158553546, '2': 0.5482646420824295}","{'0': 10726, '1': 3252, '2': 3876}"
actual_prefix,0.1,1.08,quota,0.7454022351305968,"{'0': 0.8447781339632192, '1': 0.85, '2': 0.5414285714285715}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,1.08,raw,0.7447852422378269,"{'0': 0.8301953504817466, '1': 0.858482375412398, '2': 0.5456780008193364}","{'0': 10772, '1': 3259, '2': 3823}"
actual_prefix,0.0,1.25,quota,0.743279738404557,"{'0': 0.8427535009279568, '1': 0.8588, '2': 0.5282857142857142}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.1,1.0,quota,0.7430920131440462,"{'0': 0.8440188965749957, '1': 0.8464, '2': 0.5388571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.2,0.9,raw,0.7426552928864693,"{'0': 0.8343509773775533, '1': 0.8512467755803955, '2': 0.542368125701459}","{'0': 10911, '1': 3315, '2': 3628}"
actual_prefix,0.5,1.0,quota,0.7412673463649,"{'0': 0.8557448962375569, '1': 0.8312, '2': 0.5368571428571428}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,1.16,raw,0.7407461863040002,"{'0': 0.8235136940547763, '1': 0.8586314692601598, '2': 0.5400933955970647}","{'0': 10601, '1': 3258, '2': 3995}"
actual_prefix,0.5,0.9,quota,0.7395294560003857,"{'0': 0.8548169394297284, '1': 0.8312, '2': 0.5325714285714286}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.30000000000000004,1.25,raw,0.7384089715698435,"{'0': 0.819868556355345, '1': 0.8586314692601598, '2': 0.5367268890940261}","{'0': 10513, '1': 3258, '2': 4083}"
actual_prefix,0.2,1.0,raw,0.7375648001236552,"{'0': 0.822098462909334, '1': 0.8556593977154725, '2': 0.534936539746159}","{'0': 10591, '1': 3278, '2': 3985}"
actual_prefix,0.2,1.08,raw,0.7366140619808222,"{'0': 0.8198963174830175, '1': 0.8556593977154725, '2': 0.5342864707439767}","{'0': 10522, '1': 3278, '2': 4054}"
actual_prefix,0.0,1.16,quota,0.7355508785461207,"{'0': 0.8401383499240762, '1': 0.8448, '2': 0.5217142857142857}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.1,0.9,quota,0.7338892204359388,"{'0': 0.8409819470221023, '1': 0.8304, '2': 0.5302857142857142}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.0,1.08,quota,0.730445171812609,"{'0': 0.8385355154378269, '1': 0.8348, '2': 0.518}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.0,1.0,quota,0.7281349498260584,"{'0': 0.8377762780496035, '1': 0.8312, '2': 0.5154285714285715}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.1,0.9,raw,0.7281294015654393,"{'0': 0.8198258539852645, '1': 0.8395522388059702, '2': 0.525010111905083}","{'0': 10541, '1': 3396, '2': 3917}"
actual_prefix,0.0,0.9,quota,0.7267689395582765,"{'0': 0.8367639615319723, '1': 0.8284, '2': 0.5151428571428571}","{'0': 11854, '1': 2500, '2': 3500}"
actual_prefix,0.2,1.16,raw,0.726232576376038,"{'0': 0.8034902744955462, '1': 0.8565488565488566, '2': 0.5186585980837115}","{'0': 10150, '1': 3272, '2': 4432}"
actual_prefix,0.1,1.0,raw,0.7201841466765412,"{'0': 0.8024512029051294, '1': 0.8455756747523061, '2': 0.5125255623721882}","{'0': 10176, '1': 3354, '2': 4324}"
actual_prefix,0.2,1.25,raw,0.7143426404705946,"{'0': 0.781148227412301, '1': 0.8577376821651631, '2': 0.5041420118343195}","{'0': 9640, '1': 3264, '2': 4950}"
actual_prefix,0.0,0.9,raw,0.7103349833269076,"{'0': 0.798190706812263, '1': 0.8324958123953099, '2': 0.50031843077315}","{'0': 10033, '1': 3470, '2': 4351}"
actual_prefix,0.1,1.08,raw,0.7066498687523585,"{'0': 0.776211371487256, '1': 0.8468776732249786, '2': 0.49686056154484065}","{'0': 9568, '1': 3345, '2': 4941}"
actual_prefix,0.1,1.16,raw,0.7063043256421618,"{'0': 0.7721471471471472, '1': 0.8493903486175511, '2': 0.497375481161787}","{'0': 9458, '1': 3323, '2': 5073}"
actual_prefix,0.1,1.25,raw,0.7047367341779823,"{'0': 0.7676185980646684, '1': 0.8499226405363589, '2': 0.4966689639329198}","{'0': 9331, '1': 3317, '2': 5206}"
actual_prefix,0.0,1.0,raw,0.6973298912118687,"{'0': 0.7725648740127867, '1': 0.8333333333333334, '2': 0.4860914662894861}","{'0': 9418, '1': 3452, '2': 4984}"
actual_prefix,0.0,1.08,raw,0.6971514858417223,"{'0': 0.7695719881081591, '1': 0.8345953222278311, '2': 0.4872871471891766}","{'0': 9337, '1': 3443, '2': 5074}"
actual_prefix,0.0,1.16,raw,0.6959667515607739,"{'0': 0.7623804766661909, '1': 0.8381209868198716, '2': 0.48739879119625956}","{'0': 9167, '1': 3418, '2': 5269}"
actual_prefix,0.0,1.25,raw,0.6938950333968962,"{'0': 0.7506870449833662, '1': 0.8431072582015978, '2': 0.48789079700572435}","{'0': 8887, '1': 3383, '2': 5584}"
middle_ratio,0.8,0.9,quota,0.7440389448878486,"{'0': 0.8365144285389684, '1': 0.8898467432950191, '2': 0.5057556628295581}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.8,1.0,quota,0.7440389448878486,"{'0': 0.8365144285389684, '1': 0.8898467432950191, '2': 0.5057556628295581}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.25,quota,0.7417343671131924,"{'0': 0.8357191547375596, '1': 0.8840996168582376, '2': 0.5053843297437802}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.8,1.08,quota,0.7408941342006347,"{'0': 0.8362872074528517, '1': 0.8802681992337165, '2': 0.506126995915336}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.8,1.16,quota,0.7408941342006347,"{'0': 0.8362872074528517, '1': 0.8802681992337165, '2': 0.506126995915336}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.6000000000000001,1.0,quota,0.7399231741961477,"{'0': 0.8329925017041582, '1': 0.8836206896551724, '2': 0.5031563312291125}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.6000000000000001,1.08,quota,0.7399231741961477,"{'0': 0.8329925017041582, '1': 0.8836206896551724, '2': 0.5031563312291125}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.6000000000000001,1.16,quota,0.7399231741961477,"{'0': 0.8329925017041582, '1': 0.8836206896551724, '2': 0.5031563312291125}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.6000000000000001,1.25,quota,0.7399231741961477,"{'0': 0.8329925017041582, '1': 0.8836206896551724, '2': 0.5031563312291125}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.6000000000000001,0.9,quota,0.7398751368629273,"{'0': 0.8332197227902749, '1': 0.8836206896551724, '2': 0.5027849981433345}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.5,1.25,quota,0.7394260579398534,"{'0': 0.8328788911610997, '1': 0.8840996168582376, '2': 0.5012996658002228}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.5,0.9,quota,0.7393022802445941,"{'0': 0.8328788911610997, '1': 0.8840996168582376, '2': 0.5009283327144448}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.5,1.0,quota,0.7393022802445941,"{'0': 0.8328788911610997, '1': 0.8840996168582376, '2': 0.5009283327144448}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.5,1.08,quota,0.7393022802445941,"{'0': 0.8328788911610997, '1': 0.8840996168582376, '2': 0.5009283327144448}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.5,1.16,quota,0.7393022802445941,"{'0': 0.8328788911610997, '1': 0.8840996168582376, '2': 0.5009283327144448}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.8,1.25,quota,0.7389683980120888,"{'0': 0.8357191547375596, '1': 0.8769157088122606, '2': 0.5042703304864463}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.7000000000000001,0.9,quota,0.7389174222327126,"{'0': 0.8323108384458078, '1': 0.8831417624521073, '2': 0.5012996658002228}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.7000000000000001,1.0,quota,0.7389174222327126,"{'0': 0.8323108384458078, '1': 0.8831417624521073, '2': 0.5012996658002228}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.7000000000000001,1.08,quota,0.7389174222327126,"{'0': 0.8323108384458078, '1': 0.8831417624521073, '2': 0.5012996658002228}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.7000000000000001,1.16,quota,0.7389174222327126,"{'0': 0.8323108384458078, '1': 0.8831417624521073, '2': 0.5012996658002228}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.7000000000000001,1.25,quota,0.7389174222327126,"{'0': 0.8323108384458078, '1': 0.8831417624521073, '2': 0.5012996658002228}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.0,quota,0.738655688739479,"{'0': 0.8324244489888661, '1': 0.8840996168582376, '2': 0.4994430003713331}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.08,quota,0.738655688739479,"{'0': 0.8324244489888661, '1': 0.8840996168582376, '2': 0.4994430003713331}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,1.16,quota,0.738655688739479,"{'0': 0.8324244489888661, '1': 0.8840996168582376, '2': 0.4994430003713331}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.9,0.9,quota,0.7373378809225016,"{'0': 0.8337877755055669, '1': 0.8802681992337165, '2': 0.49795766802822133}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.9,1.0,quota,0.7373378809225016,"{'0': 0.8337877755055669, '1': 0.8802681992337165, '2': 0.49795766802822133}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.30000000000000004,1.25,quota,0.7368922995492458,"{'0': 0.8334469438763917, '1': 0.8840996168582376, '2': 0.49313033791310806}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.4,0.9,quota,0.736205367114685,"{'0': 0.8333333333333334, '1': 0.8721264367816092, '2': 0.5031563312291125}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.7000000000000001,1.0,raw,0.7359055270902535,"{'0': 0.8199364481581735, '1': 0.8585012451890424, '2': 0.5292788879235447}","{'0': 8192, '1': 2329, '2': 3062}"
middle_ratio,1.0,0.9,quota,0.7355636254580337,"{'0': 0.8336741649625086, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,1.0,quota,0.7355636254580337,"{'0': 0.8336741649625086, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,1.08,quota,0.7355636254580337,"{'0': 0.8336741649625086, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,1.16,quota,0.7355636254580337,"{'0': 0.8336741649625086, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,1.25,quota,0.7355636254580337,"{'0': 0.8336741649625086, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.9,1.08,quota,0.7354121447339557,"{'0': 0.8332197227902749, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.9,1.16,quota,0.7354121447339557,"{'0': 0.8332197227902749, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.9,1.25,quota,0.7354121447339557,"{'0': 0.8332197227902749, '1': 0.8769157088122606, '2': 0.4961010025993316}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.6000000000000001,1.08,raw,0.7350711218867899,"{'0': 0.816546336844597, '1': 0.8585012451890424, '2': 0.5301657836267305}","{'0': 8096, '1': 2329, '2': 3158}"
middle_ratio,0.6000000000000001,1.0,raw,0.7350453401204796,"{'0': 0.817811854910056, '1': 0.8585012451890424, '2': 0.5288229202623403}","{'0': 8153, '1': 2329, '2': 3101}"
middle_ratio,0.7000000000000001,0.9,raw,0.7342385694084806,"{'0': 0.8197278911564626, '1': 0.8585012451890424, '2': 0.5244865718799369}","{'0': 8250, '1': 2329, '2': 3004}"
middle_ratio,0.6000000000000001,1.16,raw,0.7342065649463345,"{'0': 0.8131776480400333, '1': 0.8585012451890424, '2': 0.5309408016099278}","{'0': 7984, '1': 2329, '2': 3270}"
middle_ratio,0.7000000000000001,1.08,raw,0.7339562822169391,"{'0': 0.8148543631725692, '1': 0.8585012451890424, '2': 0.5285132382892057}","{'0': 8055, '1': 2329, '2': 3199}"
middle_ratio,0.6000000000000001,0.9,raw,0.7335408772983673,"{'0': 0.8184597295708407, '1': 0.8569491525423729, '2': 0.525213749781888}","{'0': 8208, '1': 2337, '2': 3038}"
middle_ratio,0.8,1.0,raw,0.7332101957835883,"{'0': 0.81541917937803, '1': 0.8586339913773542, '2': 0.5255774165953807}","{'0': 8112, '1': 2319, '2': 3152}"
middle_ratio,0.7000000000000001,1.16,raw,0.7328995485302358,"{'0': 0.8107268709311354, '1': 0.8585012451890424, '2': 0.5294705294705294}","{'0': 7941, '1': 2329, '2': 3313}"
middle_ratio,0.8,1.08,raw,0.7320405758577403,"{'0': 0.8156305506216697, '1': 0.8540145985401459, '2': 0.5264765784114053}","{'0': 8088, '1': 2296, '2': 3199}"
middle_ratio,0.30000000000000004,1.16,quota,0.7313838677040049,"{'0': 0.8324244489888661, '1': 0.8630268199233716, '2': 0.4987003341997772}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.30000000000000004,1.0,quota,0.7308935608260091,"{'0': 0.8310611224721655, '1': 0.8625478927203065, '2': 0.49907166728555513}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.30000000000000004,1.08,quota,0.7308915553507519,"{'0': 0.830947511929107, '1': 0.8630268199233716, '2': 0.4987003341997772}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.6000000000000001,1.25,raw,0.7307527465937546,"{'0': 0.8058929645219483, '1': 0.8585012451890424, '2': 0.5278640300702729}","{'0': 7828, '1': 2329, '2': 3426}"
middle_ratio,0.7000000000000001,1.25,raw,0.7305133542485415,"{'0': 0.8058462648863226, '1': 0.8585012451890424, '2': 0.5271925526702597}","{'0': 7824, '1': 2329, '2': 3430}"
middle_ratio,0.30000000000000004,0.9,quota,0.7304626709561642,"{'0': 0.8308339013860486, '1': 0.8611111111111112, '2': 0.4994430003713331}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.5,1.08,raw,0.7301122708806479,"{'0': 0.8081795150199059, '1': 0.8554319931565441, '2': 0.5267253044654939}","{'0': 7776, '1': 2588, '2': 3219}"
middle_ratio,0.5,1.0,raw,0.7295956065234767,"{'0': 0.8102859197985973, '1': 0.8552490912978405, '2': 0.5232518084739924}","{'0': 7881, '1': 2589, '2': 3113}"
middle_ratio,0.5,1.16,raw,0.7295522796747118,"{'0': 0.8045656001457107, '1': 0.8554319931565441, '2': 0.5286592457218807}","{'0': 7669, '1': 2588, '2': 3326}"
middle_ratio,0.8,0.9,raw,0.7293207539844321,"{'0': 0.8143395337885566, '1': 0.8586339913773542, '2': 0.5149887367873852}","{'0': 8186, '1': 2319, '2': 3078}"
middle_ratio,0.8,1.25,raw,0.7292171118847778,"{'0': 0.8076599831912594, '1': 0.8521818597212703, '2': 0.527809492741804}","{'0': 7856, '1': 2289, '2': 3438}"
middle_ratio,0.9,1.16,raw,0.7289844660753454,"{'0': 0.8079390777717815, '1': 0.8521818597212703, '2': 0.5268324607329843}","{'0': 7875, '1': 2289, '2': 3419}"
middle_ratio,0.8,1.16,raw,0.7287979537922871,"{'0': 0.8081617999042604, '1': 0.8540145985401459, '2': 0.5242174629324547}","{'0': 7910, '1': 2296, '2': 3377}"
middle_ratio,0.5,1.25,raw,0.7280446584046848,"{'0': 0.8004640371229699, '1': 0.8556149732620321, '2': 0.5280549648290528}","{'0': 7576, '1': 2587, '2': 3420}"
middle_ratio,0.5,0.9,raw,0.7277855526998631,"{'0': 0.8140309155766944, '1': 0.8532423208191127, '2': 0.5160834217037823}","{'0': 8018, '1': 2600, '2': 2965}"
middle_ratio,0.9,1.0,raw,0.7273857485873005,"{'0': 0.8121671203692745, '1': 0.8540145985401459, '2': 0.5159755268524813}","{'0': 8096, '1': 2296, '2': 3191}"
middle_ratio,0.9,1.08,raw,0.7272718440336304,"{'0': 0.8092085644420588, '1': 0.8521818597212703, '2': 0.5204251079375622}","{'0': 7965, '1': 2289, '2': 3329}"
middle_ratio,0.9,0.9,raw,0.7263384196940544,"{'0': 0.8150668857075803, '1': 0.8540145985401459, '2': 0.5099337748344371}","{'0': 8242, '1': 2296, '2': 3045}"
middle_ratio,0.1,1.0,quota,0.7263279182587071,"{'0': 0.8287889116109975, '1': 0.8563218390804598, '2': 0.49387300408466395}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,0.1,1.08,quota,0.7254801768458169,"{'0': 0.8291297432401726, '1': 0.850095785440613, '2': 0.49721500185666545}","{'0': 8802, '1': 2088, '2': 2693}"
middle_ratio,1.0,1.0,raw,0.7254781520953357,"{'0': 0.8112483015300999, '1': 0.8517321016166282, '2': 0.513454053139279}","{'0': 8125, '1': 2242, '2': 3216}"
middle_ratio,0.1,1.16,quota,0.725208929376994,"{'0': 0.8289025221540559, '1': 0.8491379310344828, '2': 0.49758633494244336}","{'0': 8802, '1': 2088, '2': 2693}"
